bedrooms,bathrooms,house_size,price
3.0,2.0,926.0,250000.0
3.0,3.0,926.0,190000.0
3.0,1.0,926.0,122900.0
3.0,2.0,926.0,182995.0
3.0,1.0,926.0,675000.0
3.0,2.0,926.0,385000.0
3.0,2.0,926.0,119000.0
3.0,1.0,926.0,110000.0
3.0,1.0,926.0,69000.0
3.0,2.0,926.0,99000.0
3.0,2.0,926.0,128300.0
3.0,2.0,926.0,114900.0
3.0,1.0,926.0,89000.0
3.0,2.0,926.0,169000.0
3.0,2.0,926.0,167000.0
3.0,2.0,926.0,111700.0
3.0,2.0,926.0,111700.0
3.0,2.0,926.0,24900.0
3.0,1.0,926.0,88000.0
3.0,2.0,926.0,175000.0
3.0,2.0,926.0,545000.0
3.0,2.0,926.0,89000.0
3.0,1.0,926.0,90000.0
3.0,2.0,926.0,148900.0
3.0,2.0,926.0,134000.0
3.0,2.0,926.0,116000.0
3.0,2.0,926.0,147000.0
3.0,2.0,926.0,180000.0
3.0,2.0,926.0,225000.0
3.0,3.0,926.0,188000.0
3.0,2.0,926.0,245000.0
3.0,3.0,926.0,190000.0
3.0,2.0,926.0,390000.0
3.0,2.0,926.0,229000.0
3.0,2.0,926.0,395000.0
3.0,1.0,926.0,50000.0
3.0,2.0,926.0,250000.0
3.0,1.0,926.0,122900.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,65000.0
2.0,1.0,926.0,62000.0
2.0,2.0,926.0,1400000.0
2.0,1.0,926.0,62000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,3.0,926.0,189900.0
2.0,2.0,926.0,135000.0
2.0,1.0,926.0,74900.0
2.0,1.0,926.0,62000.0
2.0,2.0,926.0,135000.0
2.0,3.0,926.0,189900.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
7.0,3.0,925.0,85000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
3.0,1.0,925.0,77000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,2.0,925.0,99000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,147000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
2.0,2.0,925.0,99000.0
2.0,1.0,925.0,105000.0
2.0,2.0,925.0,99000.0
10.0,6.0,925.0,270000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
7.0,5.0,924.0,139000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
6.0,2.0,924.0,130000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
5.0,2.0,924.0,83000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,4.0,924.0,650000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
4.0,2.0,924.0,120000.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,45000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,75000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,75000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,93300.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,137000.0
3.0,2.0,924.0,108000.0
3.0,1.0,924.0,59900.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,85000.0
3.0,1.0,924.0,110000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,1.0,924.0,93300.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,2.0,924.0,94000.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,75000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,2.0,924.0,122500.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,85000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,1.0,924.0,110000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,75000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,79900.0
3.0,1.0,924.0,93300.0
3.0,1.0,924.0,85000.0
3.0,1.0,924.0,45000.0
3.0,2.0,924.0,122500.0
3.0,2.0,924.0,124000.0
3.0,2.0,924.0,101000.0
3.0,1.0,924.0,59900.0
3.0,1.0,924.0,110000.0
3.0,2.0,924.0,145000.0
3.0,1.0,924.0,59850.0
3.0,1.0,924.0,75000.0
3.0,1.0,924.0,79900.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
1.0,1.0,924.0,90000.0
1.0,1.0,924.0,97000.0
1.0,1.0,924.0,86000.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,2.0,923.0,137000.0
3.0,1.0,923.0,93000.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
3.0,1.0,923.0,40950.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,2.0,923.0,87000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
2.0,1.0,923.0,62000.0
2.0,1.0,923.0,100000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
8.0,4.0,921.0,122000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
7.0,4.0,921.0,107000.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
6.0,3.0,921.0,91500.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
5.0,3.0,921.0,189000.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,2.0,921.0,120000.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
4.0,1.0,921.0,175000.0
4.0,3.0,921.0,149900.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,2.0,921.0,350000.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,140000.0
3.0,1.0,921.0,76600.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,140000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,140000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,140000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,140000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,140000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,1.0,921.0,135000.0
3.0,2.0,921.0,350000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,140000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,76600.0
3.0,1.0,921.0,140000.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,1.0,921.0,140000.0
3.0,1.0,921.0,76600.0
3.0,3.0,921.0,285000.0
3.0,1.0,921.0,135000.0
3.0,1.0,921.0,76600.0
3.0,2.0,921.0,100100.0
3.0,2.0,921.0,92000.0
3.0,1.0,921.0,118000.0
3.0,1.0,921.0,18000.0
3.0,2.0,921.0,180000.0
3.0,2.0,921.0,350000.0
